hand_id,bankroll_bb
256680205125,5.2000
256680210199,5.2000
256680220597,5.2000
256680226462,5.2000
256680229793,5.2000
256680253162,5.2000
256680259694,5.2000
256680264771,5.2000
256680268314,5.2000
256680275836,5.2000
256680285794,5.2000
256680289723,5.2000
256680306898,5.2000
256680314799,5.2000
256680465346,5.2000
256680469632,5.2000
256680473614,5.2000
256680478806,5.2000
256680481225,5.2000
256680485953,5.2000
256680488645,5.2000
256680493938,5.2000
256680498650,5.2000
256680508049,5.2000
256680523301,5.2000
256680526174,5.2000
256680531020,5.2000
256680534098,5.2000
256680556061,5.2000
256680565291,5.2000
256680576041,5.2000
256680579689,5.2000
256680584961,5.2000
256680588055,5.2000
256680590632,5.2000
256680599650,5.2000
256680602032,5.2000
256680610729,5.2000
256680617580,5.2000
256680621159,5.2000
256680629069,5.2000
256680634750,5.2000
256680637711,5.2000
256680640455,5.2000
256680643095,5.2000
256680656212,5.2000
256680661197,5.2000
256680664390,5.2000
256680681994,5.2000
256680704205,5.2000
256680707042,5.2000
256680711775,5.2000
256680716827,5.2000
256680725448,5.2000
256680733890,5.2000
256680742618,5.2000
256680746535,5.2000
256680749391,5.2000
256680754553,5.2000
256680761280,5.2000
256680764026,5.2000
256680766422,5.2000
256680776140,5.2000
256680785211,5.2000
256680816859,5.2000
256680821010,5.2000
256680830852,5.2000
256680840704,5.2000
256680843510,5.2000
256680852055,5.2000
256680857200,5.2000
256680860286,5.2000
256680869752,5.2000
256680874656,5.2000
256680887570,5.2000
256680891656,5.2000
256680895554,5.2000
256680897371,5.2000
256680900602,5.2000
256680909420,5.2000
256681051125,5.2000
256681055684,5.2000
256681059753,5.2000
256681061651,5.2000
256681065350,5.2000
256681080738,5.2000
256681089424,5.2000
256681101723,5.2000
256681115497,5.2000
256681118280,5.2000
256681132091,5.2000
256681144045,5.2000
256681150682,5.2000
256681159862,5.2000
256681163669,5.2000
256681169886,5.2000
256681179651,5.2000
256681189039,5.2000
256681215085,5.2000
256681225894,5.2000
256681230548,5.2000
256681241514,5.2000
256681253613,5.2000
256681267531,5.2000
256681280706,5.2000
256681288265,5.2000
256681393211,5.2000
256681398581,5.2000
256681404727,5.2000
256681410637,5.2000
256681412747,5.2000
256681416614,5.2000
256681422869,5.2000
256681430986,5.2000
256681437135,5.2000
256681448229,5.2000
256681458488,5.2000
256681464356,5.2000
256681473025,5.2000
256681481425,5.2000
256681489060,5.2000
256681499949,5.2000
256681506870,5.2000
256681519814,5.2000
256681523115,5.2000
256681541039,5.2000
256681549729,5.2000
256681558960,5.2000
256681573190,5.2000
256681582107,5.2000
256681588408,5.2000
256681593617,5.2000
256681600814,5.2000
256681618699,5.2000
256681628041,5.2000
256681638306,5.2000
256681652753,5.2000
256681657693,5.2000
256681667562,5.2000
256681675378,5.2000
256681680688,5.2000
256681685803,5.2000
256681696595,5.2000
256681707312,5.2000
256681718222,5.2000
256681722033,5.2000
256681728664,5.2000
256681732292,5.2000
256681743107,5.2000
256681755993,5.2000
256681874446,5.2000
256681891412,5.2000
256681897219,5.2000
256681906535,5.2000
256681909255,5.2000
256681914173,5.2000
256681921485,5.2000
256681933080,5.2000
256681939034,5.2000
256681942701,5.2000
256681945570,5.2000
256681949832,5.2000
256681952120,5.2000
256681957492,5.2000
256681961898,5.2000
256681969333,5.2000
256681977749,5.2000
256681982173,5.2000
256681989634,5.2000
256681994885,5.2000
256682007008,5.2000
256682029191,5.2000
256682035432,5.2000
256682039404,5.2000
256682048318,5.2000
256682053323,5.2000
256682061197,5.2000
256682064136,5.2000
256682066122,5.2000
256682068644,5.2000
256682081338,5.2000
256682084798,5.2000
256682089112,5.2000
256682091159,5.2000
256682100982,5.2000
256682104749,5.2000
256682106663,5.2000
256682116698,5.2000
256682119356,5.2000
256682128231,5.2000
256682133128,5.2000
256682141955,5.2000
256682151748,5.2000
256682165248,5.2000
256682173471,5.2000
256682273200,5.2000
256682285098,5.2000
256682296222,5.2000
256682301775,5.2000
256682305340,5.2000
256682306781,5.2000
256682309203,5.2000
256682310931,5.2000
256682312924,5.2000
256682314704,5.2000
256682315988,5.2000
256682321873,5.2000
256682324368,5.2000
256682336428,5.2000
256682346245,5.2000
256682356326,5.2000
256682364336,5.2000
256682370040,5.2000
256682372120,5.2000
256682377567,5.2000
256682386767,5.2000
256682398935,5.2000
256682406528,5.2000
256682417004,5.2000
256682418885,5.2000
256682428637,5.2000
256682432034,5.2000
256682435335,5.2000
256682437094,5.2000
256682439278,5.2000
256682446388,5.2000
256682448003,5.2000
256682460410,5.2000
256682472853,5.2000
256682478713,5.2000
256682483001,5.2000
256682486957,5.2000
256682495334,5.2000
256682499977,5.2000
256682506248,5.2000
256682509713,5.2000
256682510749,5.2000
256682515985,5.2000
256682521589,5.2000
256682527852,5.2000
256682537410,5.2000
256682539956,5.2000
256682545935,5.2000
256682547884,5.2000
256682549532,5.2000
256682554212,5.2000
256682559063,5.2000
256682561457,5.2000
256682650363,5.2000
256682654550,5.2000
256682657281,5.2000
256682663700,5.2000
256682678704,5.2000
256682680981,5.2000
256682696984,5.2000
256682703579,5.2000
256682707965,5.2000
256682713856,5.2000
256682719086,5.2000
256682722002,5.2000
256682725567,5.2000
256682727948,5.2000
256682731703,5.2000
256682734030,5.2000
256682739946,5.2000
256682749487,5.2000
256682751661,5.2000
256682761273,5.2000
256682764571,5.2000
256682774445,5.2000
256682779500,5.2000
256682782198,5.2000
256682784188,5.2000
256682786132,5.2000
256682793689,5.2000
256682795516,5.2000
256682797452,5.2000
256682802405,5.2000
256682807538,5.2000
256682810596,5.2000
256682813797,5.2000
256682815450,5.2000
256682820020,5.2000
256682825046,5.2000
256682826904,5.2000
256682833439,5.2000
256682835482,5.2000
256682839357,5.2000
256682847188,5.2000
256682850377,5.2000
256682853493,5.2000
256682855984,5.2000
256682865969,5.2000
256682868244,5.2000
256682874692,5.2000
256682877756,5.2000
256682881335,5.2000
256682889376,5.2000
256682894112,5.2000
256682901766,5.2000
256682908714,5.2000
256682911825,5.2000
256682984855,5.2000
256682990417,5.2000
256682996005,5.2000
256683004999,5.2000
256683007688,5.2000
256683013863,5.2000
256673706551,5.2000
256673709865,5.2000
256673712141,5.2000
256673717124,5.2000
256673719165,5.2000
256673721036,5.2000
256673722927,5.2000
256673726604,5.2000
256673728939,5.2000
256673730650,5.2000
256673732475,5.2000
256673734926,5.2000
256673736698,5.2000
256673739804,5.2000
256673744653,5.2000
256673811115,5.2000
256673814819,5.2000
256673818812,5.2000
256673821715,5.2000
256673824786,5.2000
256673826561,5.2000
256673831245,5.2000
256673832909,5.2000
256673835548,5.2000
256673837876,5.2000
256673847824,5.2000
256673849821,5.2000
256673852193,5.2000
256673854650,5.2000
256673860409,5.2000
256673863197,5.2000
256673866487,5.2000
256673868854,5.2000
256673873031,5.2000
256673877882,5.2000
256673882562,5.2000
256673883894,5.2000
256673887063,5.2000
256673889822,5.2000
256673892904,5.2000
256673894520,5.2000
256673897902,5.2000
256673899892,5.2000
256673903334,5.2000
256673908330,5.2000
256673914263,5.2000
256673918208,5.2000
256673922106,5.2000
256673926357,5.2000
256673936133,5.2000
256673942178,5.2000
256673944701,5.2000
256673947433,5.2000
256673949488,5.2000
256673951624,5.2000
256673957130,5.2000
256673963317,5.2000
256673968022,5.2000
256673975084,5.2000
256673978868,5.2000
256673989723,5.2000
256673993935,5.2000
256673997409,5.2000
256674002303,5.2000
256674009240,5.2000
256674014345,5.2000
256674018116,5.2000
256674028626,5.2000
256674030548,5.2000
256674034439,5.2000
256674037920,5.2000
256674043007,5.2000
256674049320,5.2000
256674141963,5.2000
256674145428,5.2000
256674147375,5.2000
256674160558,5.2000
256674168974,5.2000
256674170954,5.2000
256674174883,5.2000
256674181160,5.2000
256674185742,5.2000
256674190415,5.2000
256674193105,5.2000
256674200547,5.2000
256674204627,5.2000
256674210091,5.2000
256674215041,5.2000
256674218669,5.2000
256674221910,5.2000
256674225791,5.2000
256674233592,5.2000
256674238580,5.2000
256674244831,5.2000
256674252023,5.2000
256674256620,5.2000
256674267717,5.2000
256674275665,5.2000
256674282285,5.2000
256674293345,5.2000
256674295487,5.2000
256674300371,5.2000
256674303547,5.2000
256674309452,5.2000
256674314025,5.2000
256674321474,5.2000
256674331257,5.2000
256674336692,5.2000
256674346890,5.2000
256674356599,5.2000
256674360820,5.2000
256674365051,5.2000
256674374706,5.2000
256674376655,5.2000
256674379974,5.2000
256674382506,5.2000
256674470212,5.2000
256674475227,5.2000
256674477406,5.2000
256674565817,5.2000
256674567008,5.2000
256674568749,5.2000
256674572582,5.2000
256674575605,5.2000
256674578905,5.2000
256674584002,5.2000
256674590951,5.2000
256674598342,5.2000
256674601378,5.2000
256674612340,5.2000
256674616158,5.2000
256674622694,5.2000
256674626149,5.2000
256674632829,5.2000
256674639488,5.2000
256674643477,5.2000
256674649704,5.2000
256674653177,5.2000
256674660428,5.2000
256674670774,5.2000
256674672699,5.2000
256674678951,5.2000
256674683703,5.2000
256674688576,5.2000
256674692243,5.2000
256674698563,5.2000
256674706836,5.2000
256674709848,5.2000
256674719299,5.2000
256674726696,5.2000
256674734117,5.2000
256674738900,5.2000
256674742469,5.2000
256674746502,5.2000
256674748320,5.2000
256674849764,5.2000
256674853300,5.2000
256674857920,5.2000
256674863146,5.2000
256674868341,5.2000
256674884546,5.2000
256674887666,5.2000
256674896206,5.2000
256674900278,5.2000
256674903433,5.2000
256674907020,5.2000
256674911594,5.2000
256674924834,5.2000
256674929831,5.2000
256674936098,5.2000
256674939625,5.2000
256674954788,5.2000
256674961532,5.2000
256674965434,5.2000
256674967555,5.2000
256674970377,5.2000
256674973493,5.2000
256674977030,5.2000
256674980027,5.2000
256674984029,5.2000
256674986540,5.2000
256674995727,5.2000
256674998824,5.2000
256675002778,5.2000
256675021293,5.2000
256675031604,5.2000
256675037267,5.2000
256675042903,5.2000
256675050142,5.2000
256675054549,5.2000
256675067119,5.2000
256675070961,5.2000
256675077945,5.2000
256675085183,5.2000
256675088758,5.2000
256675097163,5.2000
256675102100,5.2000
256675107553,5.2000
256675112140,5.2000
256675116672,5.2000
256675126313,5.2000
256675130269,5.2000
256675137394,5.2000
256675142899,5.2000
256675145433,5.2000
256675154112,5.2000
256675157979,5.2000
256675160613,5.2000
256675254616,5.2000
256675258268,5.2000
256675265201,5.2000
256675271481,5.2000
256675284111,5.2000
256675295315,5.2000
256675297419,5.2000
256675301987,5.2000
256675308073,5.2000
256675318884,5.2000
256675321546,5.2000
256675328243,5.2000
256675337814,5.2000
256675341601,5.2000
256675345605,5.2000
256675348460,5.2000
256675354070,5.2000
256675360297,5.2000
256675369645,5.2000
256675371852,5.2000
256675382532,5.2000
256675388642,5.2000
256675395355,5.2000
256675404601,5.2000
256675409609,5.2000
256675417062,5.2000
256675420327,5.2000
256675446905,5.2000
256675457767,5.2000
256675462325,5.2000
256675466874,5.2000
256675471644,5.2000
256675481751,5.2000
256675484485,5.2000
256675490413,5.2000
256675496973,5.2000
256675511768,5.2000
256675514784,5.2000
256675522123,5.2000
256675524746,5.2000
256675534854,5.2000
256675558960,5.2000
256675565350,5.2000
256675567154,5.2000
256675571060,5.2000
256675576930,5.2000
256675592978,5.2000
256675703753,5.2000
256675710818,5.2000
256675713214,5.2000
256675719653,5.2000
256675726710,5.2000
256675734415,5.2000
256675738159,5.2000
256675743174,5.2000
256675752091,5.2000
256675757694,5.2000
256675765952,5.2000
256675770408,5.2000
256675773044,5.2000
256675822430,5.2000
256675828863,5.2000
256675836010,5.2000
256675839601,5.2000
256675860262,5.2000
256675866444,5.2000
256675874877,5.2000
256675878196,5.2000
256675885422,5.2000
256675893504,5.2000
256675910859,5.2000
256675920329,5.2000
256675925207,5.2000
256675927163,5.2000
256675929422,5.2000
256675941508,5.2000
256675946657,5.2000
256675954961,5.2000
256675966402,5.2000
256675977399,5.2000
256675980894,5.2000
256675987510,5.2000
256676004360,5.2000
256676013503,5.2000
256676020386,5.2000
256676032907,5.2000
256676036842,5.2000
256676047684,5.2000
256676050441,5.2000
256676054134,5.2000
256676189313,5.2000
256676194173,5.2000
256676197056,5.2000
256676200891,5.2000
256676202954,5.2000
256676205861,5.2000
256676221660,5.2000
256676225437,5.2000
256676233014,5.2000
256676242721,5.2000
256676245902,5.2000
256676253354,5.2000
256676255607,5.2000
256676262233,5.2000
256676264995,5.2000
256676276435,5.2000
256676286015,5.2000
256676288733,5.2000
256676291112,5.2000
256676304358,5.2000
256676306377,5.2000
256676308320,5.2000
256676318415,5.2000
256676322187,5.2000
256676323642,5.2000
256675785220,5.2000
256675797042,5.2000
256675801591,5.2000
256675806674,5.2000
256675811944,5.2000
256675819525,5.2000
256676329115,5.2000
256676337069,5.2000
256676345725,5.2000
256676350583,5.2000
256676355398,5.2000
256676363773,5.2000
256676368029,5.2000
256676377293,5.2000
256676389247,5.2000
256676398019,5.2000
256676403213,5.2000
256676416004,5.2000
256676422222,5.2000
256676424154,5.2000
256676430228,5.2000
256676433646,5.2000
256676435996,5.2000
256676448547,5.2000
256676451820,5.2000
256676459444,5.2000
256676470562,5.2000
256676473213,5.2000
256676475493,5.2000
256676482659,5.2000
256676494234,5.2000
256676504256,5.2000
256676506673,5.2000
256676509476,5.2000
256676514424,5.2000
256676517916,5.2000
256676521025,5.2000
256676524848,5.2000
256676533601,5.2000
256676541427,5.2000
256676548497,5.2000
256676561040,5.2000
256676565886,5.2000
256676568826,5.2000
256676574132,5.2000
256676579625,5.2000
256676718856,5.2000
256676721468,5.2000
256676724179,5.2000
256676728335,5.2000
256676731401,5.2000
256676741385,5.2000
256676744708,5.2000
256676748889,5.2000
256676754985,5.2000
256676759122,5.2000
256676765950,5.2000
256676768168,5.2000
256676770975,5.2000
256676773599,5.2000
256676775970,5.2000
256676782317,5.2000
256676785348,5.2000
256676793915,5.2000
256676796740,5.2000
256676802314,5.2000
256676814387,5.2000
256676816015,5.2000
256676833889,5.2000
256676842918,5.2000
256676846010,5.2000
256676852950,5.2000
256676860121,5.2000
256676877212,5.2000
256676887492,5.2000
256676890186,5.2000
256676892286,5.2000
256676904110,5.2000
256676907316,5.2000
256676918893,5.2000
256676931084,5.2000
256676934239,5.2000
256676942305,5.2000
256676962999,5.2000
256676966970,5.2000
256676969874,5.2000
256676981488,5.2000
256677001776,5.2000
256677005312,5.2000
256677010293,5.2000
256677016450,5.2000
256677024670,5.2000
256677046187,5.2000
256677055198,5.2000
256677060118,5.2000
256677067688,5.2000
256677072664,5.2000
256677089041,5.2000
256677094381,5.2000
256677108706,5.2000
256677113699,5.2000
256677123392,5.2000
256677139586,5.2000
256677147056,5.2000
256677260066,5.2000
256677268357,5.2000
256677274989,5.2000
256677278546,5.2000
256677283661,5.2000
256677289748,5.2000
256677297335,5.2000
256677301015,5.2000
256677305894,5.2000
256677310684,5.2000
256677477805,5.2000
256677483019,5.2000
256677494051,5.2000
256677497809,5.2000
256677501232,5.2000
256677505483,5.2000
256677514120,5.2000
256677518650,5.2000
256677522932,5.2000
256677530706,5.2000
256677536404,5.2000
256677540731,5.2000
256677555412,5.2000
256677566948,5.2000
256677572769,5.2000
256677576652,5.2000
256677581182,5.2000
256677589206,5.2000
256677594342,5.2000
256677605882,5.2000
256677615070,5.2000
256677618240,5.2000
256677634540,5.2000
256677640191,5.2000
256677649859,5.2000
256677654102,5.2000
256677659350,5.2000
256677670521,5.2000
256677674914,5.2000
256677682272,5.2000
256677692731,5.2000
256677698633,5.2000
256677701414,5.2000
256677705080,5.2000
256677709385,5.2000
256677715705,5.2000
256677719246,5.2000
256677723032,5.2000
256677966997,5.2000
256677981021,5.2000
256677995732,5.2000
256677998082,5.2000
256678005618,5.2000
256678013359,5.2000
256678019982,5.2000
256678027098,5.2000
256678031328,5.2000
256678034740,5.2000
256678040716,5.2000
256678047879,5.2000
256678050913,5.2000
256678055421,5.2000
256678067631,5.2000
256678076338,5.2000
256678081510,5.2000
256678086239,5.2000
256678097062,5.2000
256678106280,5.2000
256678112098,5.2000
256678119630,5.2000
256678123336,5.2000
256678130207,5.2000
256678139380,5.2000
256678144584,5.2000
256678150790,5.2000
256678169540,5.2000
256678173183,5.2000
256678176398,5.2000
256678180908,5.2000
256678184107,5.2000
256678189831,5.2000
256678192993,5.2000
256678208289,5.2000
256678226444,5.2000
256678245763,5.2000
256678251386,5.2000
256678254349,5.2000
256678257718,5.2000
256678268783,5.2000
256678273074,5.2000
256678276497,5.2000
256678282187,5.2000
256678287047,5.2000
256678291998,5.2000
256678295839,5.2000
256678310462,5.2000
256678324940,5.2000
256683127963,5.2000
256683129767,5.2000
256683132722,5.2000
256683136155,5.2000
256683138433,5.2000
256683143624,5.2000
256683148316,5.2000
256683154454,5.2000
256683157524,5.2000
256683159822,5.2000
256683160660,5.2000
256683165802,5.2000
256683169558,5.2000
256683171038,5.2000
256683177812,5.2000
256683179780,5.2000
256683183679,5.2000
256683190941,5.2000
256683192492,5.2000
256683193554,5.2000
256683195168,5.2000
256683196805,5.2000
256683198945,5.2000
256683205350,5.2000
256683209529,5.2000
256683212065,5.2000
256683215577,5.2000
256683217177,5.2000
256683220879,5.2000
256683294644,5.2000
256683296389,5.2000
256683298376,5.2000
256683301405,5.2000
256683303467,5.2000
256683311529,5.2000
256683314885,5.2000
256683320180,5.2000
256683321408,5.2000
256683327510,5.2000
256683331904,5.2000
256683339613,5.2000
256683346203,5.2000
256683347684,5.2000
256683349069,5.2000
256683356125,5.2000
256683360390,5.2000
256683362060,5.2000
256683366530,5.2000
256683377997,5.2000
256683382630,5.2000
256683387188,5.2000
256683391641,5.2000
256683395161,5.2000
256683403536,5.2000
256683405986,5.2000
256683413158,5.2000
256683430544,5.2000
256683438396,5.2000
256683439711,5.2000
256683441357,5.2000
256683442602,5.2000
256683445964,5.2000
256683449661,5.2000
256683452059,5.2000
256683455711,5.2000
256683457718,5.2000
256683459937,5.2000
256683463555,5.2000
256683468630,5.2000
256683474978,5.2000
256683476036,5.2000
256683479982,5.2000
256683482929,5.2000
256683485574,5.2000
256683547459,5.2000
256683549732,5.2000
256683551565,5.2000
256683555038,5.2000
256683561177,5.2000
256683565535,5.2000
256683571864,5.2000
256683573636,5.2000
256683575207,5.2000
256683576719,5.2000
256683579340,5.2000
256683580987,5.2000
256683583111,5.2000
256683585152,5.2000
256683586637,5.2000
256683591846,5.2000
256683598630,5.2000
256683601880,5.2000
256683603252,5.2000
256671548131,5.2000
256671552223,5.2000
256671554512,5.2000
256671555901,5.2000
256671883772,5.2000
256671886787,5.2000
256671888956,5.2000
256671890002,5.2000
256671891337,5.2000
256671893594,5.2000
256671896370,5.2000
256671901673,5.2000
256671904223,5.2000
256671906768,5.2000
256671908570,5.2000
256671910438,5.2000
256671911585,5.2000
256671915004,5.2000
256671916839,5.2000
256671919348,5.2000
256671921267,5.2000
256671925035,5.2000
256671926128,5.2000
256671927521,5.2000
256671930788,5.2000
256671933782,5.2000
256671936008,5.2000
256671937306,5.2000
256671938656,5.2000
256671940495,5.2000
256671942285,5.2000
256671943227,5.2000
256671943718,5.2000
256671945396,5.2000
256671948842,5.2000
256671951103,5.2000
256671953222,5.2000
256671955185,5.2000
256671956596,5.2000
256671959451,5.2000
256671960254,5.2000
256671962032,5.2000
256671963623,5.2000
256671965089,5.2000
256672004451,5.2000
256672005358,5.2000
256672006840,5.2000
256672009368,5.2000
256672010386,5.2000
256672010849,5.2000
256672011399,5.2000
256672012486,5.2000
256672013368,5.2000
256672014205,5.2000
256672015349,5.2000
256672017415,5.2000
256672020215,5.2000
256672021148,5.2000
256672022448,5.2000
256672023320,5.2000
256672026608,5.2000
256672027887,5.2000
256672030714,5.2000
256672031300,5.2000
256672033154,5.2000
256672035823,5.2000
256672036939,5.2000
256672039192,5.2000
256672039978,5.2000
256672041929,5.2000
256672044477,5.2000
256672046044,5.2000
256672051820,5.2000
256672053367,5.2000
256672055802,5.2000
256672056569,5.2000
256672057655,5.2000
256672058816,5.2000
256672059705,5.2000
256672062870,5.2000
256672064360,5.2000
256672067549,5.2000
256672070840,5.2000
256672072222,5.2000
256672074282,5.2000
256672075975,5.2000
256672079055,5.2000
256672081445,5.2000
256672082051,5.2000
256672083130,5.2000
256672085753,5.2000
256672087943,5.2000
256672088715,5.2000
256672091869,5.2000
256672094181,5.2000
256672097026,5.2000
256672099569,5.2000
256672101600,5.2000
256672104727,5.2000
256672106180,5.2000
256672107657,5.2000
256672111486,5.2000
256672115314,5.2000
256671827593,5.2000
256671828595,5.2000
256671830887,5.2000
256671831340,5.2000
256671833474,5.2000
256671834012,5.2000
256671835719,5.2000
256671836640,5.2000
256671837375,5.2000
256671837948,5.2000
256671840427,5.2000
256671841788,5.2000
256671844091,5.2000
256671845166,5.2000
256671847058,5.2000
256671849241,5.2000
256671858258,5.2000
256671860518,5.2000
256671861979,5.2000
256671863359,5.2000
256671866904,5.2000
256671874091,5.2000
256671875351,5.2000
256671876763,5.2000
256671878901,5.2000
256671880326,5.2000
256671880830,5.2000
256671563095,5.2000
256671570813,5.2000
256671573817,5.2000
256671578771,5.2000
256671580656,5.2000
256671584067,5.2000
256671592706,5.2000
256671636775,5.2000
256671708015,5.2000
256671716333,5.2000
256671724718,5.2000
256671730512,5.2000
256671732135,5.2000
256671735299,5.2000
256671739761,5.2000
256671742865,5.2000
256671745377,5.2000
256671752694,5.2000
256671756276,5.2000
256671760320,5.2000
256671766254,5.2000
256671769299,5.2000
256671773283,5.2000
256671781976,5.2000
256671785485,5.2000
256671787534,5.2000
256671793918,5.2000
256671794427,5.2000
256671658708,5.2000
256671659764,5.2000
256671666333,5.2000
256671669266,5.2000
256671672502,5.2000
256671680013,5.2000
256671683602,5.2000
256671686709,5.2000
256671689506,5.2000
256671696876,5.2000
256671705837,5.2000
256672198378,5.2000
256672201342,5.2000
256672202339,5.2000
256672203133,5.2000
256672205835,5.2000
256672209460,5.2000
256672209981,5.2000
256672210720,5.2000
256672214606,5.2000
256672215487,5.2000
256672216009,5.2000
256672216537,5.2000
256672217466,5.2000
256672218052,5.2000
256672218781,5.2000
256672221008,5.2000
256672222274,5.2000
256672224138,5.2000
256672224950,5.2000
256672227390,5.2000
256672228294,5.2000
256672231240,5.2000
256672231891,5.2000
256672233685,5.2000
256672237605,5.2000
256672238367,5.2000
256672239594,5.2000
256672240807,5.2000
256672242440,5.2000
256672243157,5.2000
256672244553,5.2000
256672246476,5.2000
256672247455,5.2000
256672250051,5.2000
256672251286,5.2000
256672252868,5.2000
256672256569,5.2000
256672259428,5.2000
256672262904,5.2000
256672264332,5.2000
256672266240,5.2000
256672266987,5.2000
256672269324,5.2000
256672270284,5.2000
256672271795,5.2000
256672272761,5.2000
256672276012,5.2000
256672276896,5.2000
256672277845,5.2000
256672279723,5.2000
256672280280,5.2000
256672281064,5.2000
256672293141,5.2000
256672293979,5.2000
256672297604,5.2000
256672298570,5.2000
256672299134,5.2000
256672300132,5.2000
256672303287,5.2000
256672304470,5.2000
256672306144,5.2000
256672306681,5.2000
256672308125,5.2000
256672310065,5.2000
256672311440,5.2000
256672312688,5.2000
256672313586,5.2000
256672315664,5.2000
256672319126,5.2000
256672321314,5.2000
256672325070,5.2000
256672327725,5.2000
256672328636,5.2000
256672329999,5.2000
256672330991,5.2000
256672334624,5.2000
256672336072,5.2000
256672338024,5.2000
256672338737,5.2000
256672339930,5.2000
256672342717,5.2000
256672344072,5.2000
256672348187,5.2000
256672387009,5.2000
256672387743,5.2000
256672389283,5.2000
256672391044,5.2000
256672392724,5.2000
256672396808,5.2000
256672399537,5.2000
256672400075,5.2000
256672404779,5.2000
256672406715,5.2000
256672408364,5.2000
256672409838,5.2000
256672411245,5.2000
256672411951,5.2000
256672412802,5.2000
256672413820,5.2000
256672415275,5.2000
256672417205,5.2000
256672419029,5.2000
256672420984,5.2000
256672422391,5.2000
256672423445,5.2000
256671483203,5.2000
256671491139,5.2000
256671493254,5.2000
256671494991,5.2000
256671498784,5.2000
256671500186,5.2000
256671505787,5.2000
256671507465,5.2000
256671512791,5.2000
256671518632,5.2000
256671523848,5.2000
256671525610,5.2000
256671533120,5.2000
256671537401,5.2000
256671547489,5.2000
256671554612,5.2000
256671556076,5.2000
256671557762,5.2000
256671647904,5.2000
256671649966,5.2000
256671654021,5.2000
256672158439,5.2000
256672161685,5.2000
256672162279,5.2000
256672165044,5.2000
256672168199,5.2000
256672191946,5.2000
256672193168,5.2000
256672195509,5.2000
256672196208,5.2000
256672425613,5.2000
256672427555,5.2000
256672429794,5.2000
256672432107,5.2000
256672435494,5.2000
256672436384,5.2000
256672437789,5.2000
256672438365,5.2000
256672440701,5.2000
256672444038,5.2000
256672446794,5.2000
256672450321,5.2000
256672451698,5.2000
256672453202,5.2000
256672454330,5.2000
256672456406,5.2000
256672459303,5.2000
256672463191,5.2000
256672464404,5.2000
256672465601,5.2000
256672466477,5.2000
256672469572,5.2000
256672472110,5.2000
256672472800,5.2000
256672477724,5.2000
256672478212,5.2000
256672479496,5.2000
256672523156,5.2000
256672526514,5.2000
256672530234,5.2000
256672535454,5.2000
256672538129,5.2000
256672541706,5.2000
256672543630,5.2000
256672547932,5.2000
256672549193,5.2000
256672551524,5.2000
256672553753,5.2000
256672554822,5.2000
256672556587,5.2000
256672559829,5.2000
256672562229,5.2000
256672564205,5.2000
256672568381,5.2000
256672571026,5.2000
256672574331,5.2000
256672577872,5.2000
256672580154,5.2000
256672583713,5.2000
256672586548,5.2000
256672588622,5.2000
256672592677,5.2000
256672596220,5.2000
256672598144,5.2000
256672600409,5.2000
256671644738,5.2000
256671965961,5.2000
256671968513,5.2000
256671969518,5.2000
256671971151,5.2000
256671973440,5.2000
256671974307,5.2000
256671976377,5.2000
256671977056,5.2000
256671979313,5.2000
256671981999,5.2000
256671983764,5.2000
256671985385,5.2000
256671986181,5.2000
256671988050,5.2000
256671988648,5.2000
256671989983,5.2000
256671994057,5.2000
256671996822,5.2000
256671997661,5.2000
256671999808,5.2000
256672001866,5.2000
256672003322,5.2000
256672126429,5.2000
256672130030,5.2000
256672131192,5.2000
256672133857,5.2000
256672135576,5.2000
256672140396,5.2000
256672146174,5.2000
256672147219,5.2000
256672148890,5.2000
256672151143,5.2000
256672153110,5.2000
256672154661,5.2000
256672156604,5.2000
256672282263,5.2000
256672283553,5.2000
256672284621,5.2000
256672285889,5.2000
256672286959,5.2000
256672288230,5.2000
256672292121,5.2000
256672349280,5.2000
256672350176,5.2000
256672351721,5.2000
256672353920,5.2000
256672355766,5.2000
256672357551,5.2000
256672358959,5.2000
256672362035,5.2000
256672365096,5.2000
256672367581,5.2000
256672368592,5.2000
256672370336,5.2000
256672372197,5.2000
256672373368,5.2000
256672373971,5.2000
256672384857,5.2000
256671594075,5.2000
256671600033,5.2000
256671602836,5.2000
256672376593,5.2000
256672380951,5.2000
256672483232,5.2000
256672488593,5.2000
256672490291,5.2000
256672490999,5.2000
256672491829,5.2000
256672493919,5.2000
256672495446,5.2000
256672496551,5.2000
256672497994,5.2000
256672499600,5.2000
256672500334,5.2000
256672501442,5.2000
256672502493,5.2000
256672505812,5.2000
256672688920,5.2000
256672693317,5.2000
256672695780,5.2000
256672699017,5.2000
256672703587,5.2000
256672704997,5.2000
256672709294,5.2000
256672710557,5.2000
256672711333,5.2000
256672713759,5.2000
256672718808,5.2000
256672719584,5.2000
256672723263,5.2000
256672727805,5.2000
256672733173,5.2000
256672735025,5.2000
256672740919,5.2000
256672744191,5.2000
256672747782,5.2000
256672749125,5.2000
256672116225,5.2000
256672119817,5.2000
256672121947,5.2000
256672169528,5.2000
256672171733,5.2000
256672174181,5.2000
256672174698,5.2000
256672175654,5.2000
256672176503,5.2000
256672179678,5.2000
256672183340,5.2000
256672184012,5.2000
256672184566,5.2000
256672185266,5.2000
256672187786,5.2000
256672188286,5.2000
